timestamp_utc,rpd_token,part_name,part_key,kit_label,pdf_path,dxf_path,dxf_perimeter_area_ratio,dxf_internal_void_area_ratio,dxf_entity_count,dxf_arc_count,dxf_bbox_aspect_ratio,dxf_fill_ratio,dxf_edge_length_cv,dxf_edge_band_entity_ratio,dxf_arc_length_ratio,dxf_exterior_notch_count,dxf_has_interior_polylines,dxf_color_count,pdf_dim_density,pdf_red_dim_density,pdf_bendline_score,pdf_bendline_entity_density,dxf_future_01,dxf_future_02,dxf_future_03,dxf_future_04,dxf_future_05,dxf_future_06,dxf_future_07,dxf_future_08,dxf_future_09,dxf_future_10,dxf_future_11,dxf_future_12,dxf_future_13,dxf_future_14,dxf_future_15,pdf_future_01,pdf_future_02,pdf_future_03,pdf_future_04,pdf_future_05,pdf_future_06,pdf_future_07,pdf_future_08,pdf_future_09,pdf_future_10,pdf_future_11,pdf_future_12,pdf_future_13,pdf_future_14,pdf_future_15
2026-03-03T23:17:54+00:00,F54525 PAINT PACK.rpd,F54525-B-174,,Brackets,W:\LASER\For Battleshield Fabrication\F54525\PAINT PACK\F54525-B-174.pdf,W:\LASER\For Battleshield Fabrication\F54525\PAINT PACK\F54525-B-174.dxf,0.3531484541804735,0.0,18.0,,,,,,0.0575212931402841,0.0,0.0,1.0,0.0092840166369578,,0.096085409252669,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-03-03T23:17:55+00:00,F54525 PAINT PACK.rpd,F54525-B-175,,Brackets,W:\LASER\For Battleshield Fabrication\F54525\PAINT PACK\F54525-B-175.pdf,W:\LASER\For Battleshield Fabrication\F54525\PAINT PACK\F54525-B-175.dxf,0.3374663725168467,0.0,22.0,,,,,,0.0779366968622043,0.0,0.0,1.0,0.0092840166369578,,0.0877458396369137,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-03-03T23:17:55+00:00,F54525 PAINT PACK.rpd,F54525-B-18,,Walls,W:\LASER\For Battleshield Fabrication\F54525\PAINT PACK\F54525-B-18.pdf,W:\LASER\For Battleshield Fabrication\F54525\PAINT PACK\F54525-B-18.dxf,0.084256049861672,0.0,4.0,,,,,,0.0,0.0,1.0,1.0,0.009799795339011,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-03-03T23:17:55+00:00,F54525 PAINT PACK.rpd,F54525-B-19,,Walls,W:\LASER\For Battleshield Fabrication\F54525\PAINT PACK\F54525-B-19.pdf,W:\LASER\For Battleshield Fabrication\F54525\PAINT PACK\F54525-B-19.dxf,3.2068661465831845,0.0200000000000538,16.0,,,,,,0.0738780088763152,0.0,1.0,1.0,0.009799795339011,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-03-03T23:17:56+00:00,F54525 PAINT PACK.rpd,F54525-B-194,,Flat Parts,W:\LASER\For Battleshield Fabrication\F54525\PAINT PACK\F54525-B-194.pdf,W:\LASER\For Battleshield Fabrication\F54525\PAINT PACK\F54525-B-194.dxf,0.2017708953742307,0.0,4.0,,,,,,0.0,0.0,1.0,1.0,0.0386834026539908,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-03-03T23:17:56+00:00,F54525 PAINT PACK.rpd,F54525-B-195,,Flat Parts,W:\LASER\For Battleshield Fabrication\F54525\PAINT PACK\F54525-B-195.pdf,W:\LASER\For Battleshield Fabrication\F54525\PAINT PACK\F54525-B-195.dxf,0.3061187214611873,0.0,4.0,,,,,,0.0,0.0,1.0,1.0,0.0386834026539908,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-03-03T23:17:56+00:00,F54525 PAINT PACK.rpd,F54525-B-196,,Brackets,W:\LASER\For Battleshield Fabrication\F54525\PAINT PACK\F54525-B-196.pdf,W:\LASER\For Battleshield Fabrication\F54525\PAINT PACK\F54525-B-196.dxf,20.04291341613632,3.999999999997753,13.0,,,,,,0.0645556690720882,0.0,1.0,1.0,0.0190838119759688,,0.1308411214953271,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-03-03T23:17:57+00:00,F54525 PAINT PACK.rpd,F54525-B-199,,Brackets,W:\LASER\For Battleshield Fabrication\F54525\PAINT PACK\F54525-B-199.pdf,W:\LASER\For Battleshield Fabrication\F54525\PAINT PACK\F54525-B-199.dxf,1.0645313315561942,0.0,8.0,,,,,,0.0260636639820071,0.0,0.0,1.0,0.0835561497326203,,0.0989304812834224,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-03-03T23:17:57+00:00,F54525 PAINT PACK.rpd,F54525-B-2,,Sides,W:\LASER\For Battleshield Fabrication\F54525\PAINT PACK\F54525-B-2.pdf,W:\LASER\For Battleshield Fabrication\F54525\PAINT PACK\F54525-B-2.dxf,1.3361942277430665,0.2430555555556313,61.0,,,,,,0.0693246920311057,0.0,1.0,2.0,0.009799795339011,,0.0695012264922322,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-03-03T23:17:57+00:00,F54525 PAINT PACK.rpd,F54525-B-20,,Walls,W:\LASER\For Battleshield Fabrication\F54525\PAINT PACK\F54525-B-20.pdf,W:\LASER\For Battleshield Fabrication\F54525\PAINT PACK\F54525-B-20.dxf,32.068661465810536,5.999999999991726,13.0,,,,,,0.0093739264909354,0.0,1.0,1.0,0.009799795339011,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
